LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NY: SYRACUSE,03/17/2019 10:50:00,42.00,1250.00,625.00,185.00,93.00,59.00,79.00,63.00,29.00,APPROVED
NY: SYRACUSE,03/17/2019 11:51:00,43.00,1244.00,621.00,183.00,90.00,59.00,80.00,63.00,29.00,APPROVED
NY: SYRACUSE,03/17/2019 12:51:00,44.00,1251.00,624.00,184.00,92.00,58.00,82.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/17/2019 13:51:00,42.00,1243.00,628.00,185.00,95.00,60.00,83.00,65.00,29.00,APPROVED
NY: SYRACUSE,03/17/2019 14:51:00,44.00,1268.00,640.00,188.00,94.00,59.00,84.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/17/2019 15:52:00,43.00,1262.00,628.00,186.00,93.00,59.00,81.00,62.00,30.00,APPROVED
NY: SYRACUSE,03/17/2019 16:52:00,42.00,1241.00,620.00,186.00,88.00,58.00,80.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/17/2019 17:52:00,43.00,1244.00,616.00,182.00,94.00,58.00,78.00,66.00,29.00,APPROVED
NY: SYRACUSE,03/17/2019 18:52:00,42.00,1247.00,625.00,186.00,92.00,60.00,80.00,63.00,30.00,APPROVED
NY: SYRACUSE,03/17/2019 19:52:00,43.00,1255.00,626.00,184.00,93.00,59.00,78.00,65.00,33.00,APPROVED
NY: SYRACUSE,03/17/2019 20:53:00,43.00,1256.00,628.00,185.00,95.00,59.00,79.00,62.00,30.00,APPROVED
NY: SYRACUSE,03/17/2019 21:53:00,43.00,1252.00,632.00,186.00,91.00,61.00,80.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/17/2019 22:53:00,41.00,1253.00,621.00,185.00,91.00,60.00,78.00,64.00,30.00,APPROVED
NY: SYRACUSE,03/17/2019 23:53:00,41.00,1261.00,631.00,183.00,93.00,58.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 00:54:00,44.00,1257.00,631.00,184.00,91.00,58.00,79.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 01:54:00,42.00,1258.00,634.00,184.00,94.00,60.00,78.00,65.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 02:54:00,41.00,1266.00,634.00,189.00,94.00,57.00,79.00,65.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 03:54:00,42.00,1265.00,633.00,183.00,92.00,57.00,80.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 04:55:00,40.00,1252.00,628.00,185.00,92.00,58.00,80.00,65.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 05:55:00,42.00,1254.00,631.00,185.00,91.00,59.00,81.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 06:55:00,41.00,1266.00,637.00,186.00,93.00,59.00,80.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 07:55:00,42.00,1272.00,638.00,189.00,97.00,59.00,82.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 08:55:00,41.00,1264.00,636.00,187.00,92.00,59.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 09:56:00,42.00,1261.00,644.00,189.00,94.00,59.00,81.00,65.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 10:56:00,42.00,1274.00,648.00,188.00,92.00,60.00,81.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 11:56:00,43.00,1276.00,645.00,193.00,96.00,61.00,80.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 12:56:00,43.00,1271.00,649.00,194.00,96.00,63.00,81.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 13:57:00,44.00,1271.00,650.00,188.00,100.00,60.00,81.00,63.00,34.00,APPROVED
NY: SYRACUSE,03/18/2019 14:57:00,43.00,1276.00,643.00,192.00,97.00,60.00,78.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/18/2019 15:57:00,44.00,1263.00,641.00,190.00,97.00,60.00,78.00,62.00,34.00,APPROVED
NY: SYRACUSE,03/18/2019 16:57:00,43.00,1262.00,635.00,185.00,95.00,59.00,79.00,63.00,33.00,APPROVED
NY: SYRACUSE,03/18/2019 17:57:00,44.00,1263.00,629.00,186.00,94.00,61.00,79.00,61.00,33.00,APPROVED
NY: SYRACUSE,03/18/2019 18:58:00,45.00,1268.00,642.00,188.00,93.00,59.00,79.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/18/2019 19:58:00,45.00,1266.00,639.00,189.00,95.00,59.00,79.00,64.00,33.00,APPROVED
NY: SYRACUSE,03/18/2019 20:58:00,43.00,1272.00,642.00,192.00,94.00,61.00,81.00,65.00,31.00,APPROVED
NY: SYRACUSE,03/18/2019 21:58:00,39.00,1268.00,635.00,190.00,97.00,60.00,80.00,62.00,33.00,APPROVED
NY: SYRACUSE,03/18/2019 22:59:00,42.00,1260.00,632.00,185.00,94.00,59.00,79.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/18/2019 23:59:00,40.00,1263.00,633.00,187.00,92.00,60.00,79.00,65.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 00:59:00,43.00,1284.00,652.00,190.00,96.00,59.00,82.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 01:59:00,42.00,1274.00,648.00,191.00,96.00,62.00,81.00,67.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 02:59:00,43.00,1268.00,650.00,190.00,95.00,60.00,80.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/19/2019 04:00:00,41.00,1266.00,647.00,188.00,96.00,61.00,80.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/19/2019 05:00:00,43.00,1274.00,653.00,188.00,97.00,61.00,80.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/19/2019 06:00:00,42.00,1279.00,656.00,191.00,99.00,62.00,79.00,67.00,31.00,APPROVED
NY: SYRACUSE,03/19/2019 07:00:00,42.00,1282.00,665.00,195.00,98.00,61.00,83.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 08:01:00,40.00,1292.00,665.00,196.00,100.00,62.00,84.00,68.00,33.00,APPROVED
NY: SYRACUSE,03/19/2019 09:01:00,43.00,1295.00,674.00,197.00,98.00,63.00,85.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 10:01:00,42.00,1300.00,678.00,199.00,104.00,64.00,83.00,67.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 11:01:00,42.00,1309.00,688.00,202.00,106.00,65.00,88.00,69.00,32.00,APPROVED
NY: SYRACUSE,03/19/2019 12:02:00,43.00,1314.00,698.00,207.00,108.00,63.00,89.00,68.00,33.00,APPROVED
NY: SYRACUSE,03/19/2019 13:02:00,41.00,1325.00,707.00,204.00,111.00,65.00,90.00,67.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 14:02:00,43.00,1307.00,692.00,203.00,108.00,64.00,86.00,68.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 15:02:00,42.00,1301.00,672.00,198.00,104.00,62.00,84.00,64.00,35.00,APPROVED
NY: SYRACUSE,03/19/2019 16:02:00,43.00,1277.00,655.00,194.00,98.00,60.00,81.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 17:03:00,43.00,1275.00,655.00,190.00,100.00,61.00,82.00,63.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 18:03:00,41.00,1283.00,655.00,191.00,99.00,61.00,79.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 19:03:00,43.00,1281.00,654.00,187.00,96.00,60.00,80.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 20:03:00,43.00,1271.00,651.00,189.00,99.00,60.00,80.00,66.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 21:04:00,41.00,1270.00,651.00,191.00,98.00,61.00,79.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/19/2019 22:04:00,42.00,1284.00,658.00,193.00,97.00,61.00,80.00,63.00,35.00,APPROVED
NY: SYRACUSE,03/19/2019 23:04:00,43.00,1275.00,648.00,191.00,95.00,62.00,83.00,64.00,35.00,APPROVED
NY: SYRACUSE,03/20/2019 00:04:00,40.00,1283.00,652.00,191.00,97.00,62.00,79.00,64.00,35.00,APPROVED
NY: SYRACUSE,03/20/2019 01:04:00,42.00,1282.00,654.00,192.00,98.00,60.00,80.00,62.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 02:05:00,43.00,1290.00,648.00,191.00,97.00,61.00,83.00,63.00,33.00,APPROVED
NY: SYRACUSE,03/20/2019 03:05:00,42.00,1291.00,668.00,194.00,100.00,62.00,80.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 04:05:00,43.00,1287.00,672.00,194.00,101.00,61.00,82.00,62.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 05:05:00,41.00,1299.00,677.00,195.00,103.00,63.00,85.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 06:06:00,43.00,1300.00,673.00,197.00,103.00,63.00,83.00,65.00,32.00,APPROVED
NY: SYRACUSE,03/20/2019 07:06:00,44.00,1298.00,678.00,196.00,101.00,61.00,84.00,66.00,32.00,APPROVED
NY: SYRACUSE,03/20/2019 08:06:00,43.00,1292.00,672.00,193.00,101.00,62.00,82.00,66.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 09:06:00,45.00,1311.00,680.00,200.00,102.00,63.00,84.00,66.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 10:06:00,41.00,1310.00,688.00,199.00,105.00,65.00,82.00,64.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 11:07:00,43.00,1302.00,677.00,198.00,104.00,62.00,86.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 12:07:00,43.00,1305.00,683.00,200.00,106.00,66.00,85.00,66.00,33.00,APPROVED
NY: SYRACUSE,03/20/2019 13:07:00,44.00,1308.00,678.00,198.00,105.00,62.00,84.00,66.00,34.00,APPROVED
NY: SYRACUSE,03/20/2019 14:07:00,44.00,1298.00,674.00,195.00,103.00,61.00,85.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/20/2019 15:08:00,44.00,1302.00,671.00,194.00,103.00,63.00,82.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/20/2019 16:08:00,44.00,1291.00,665.00,195.00,98.00,64.00,80.00,63.00,37.00,APPROVED
NY: SYRACUSE,03/20/2019 17:08:00,42.00,1293.00,668.00,196.00,101.00,63.00,83.00,63.00,39.00,APPROVED
NY: SYRACUSE,03/20/2019 18:08:00,42.00,1297.00,674.00,197.00,102.00,64.00,80.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/20/2019 18:46:00,44.00,1291.00,672.00,194.00,102.00,60.00,79.00,61.00,38.00,APPROVED
NY: SYRACUSE,03/20/2019 19:54:00,42.00,1288.00,654.00,190.00,95.00,59.00,76.00,61.00,37.00,APPROVED
NY: SYRACUSE,03/20/2019 20:55:00,45.00,1295.00,665.00,191.00,99.00,62.00,81.00,60.00,36.00,APPROVED
NY: SYRACUSE,03/20/2019 21:55:00,43.00,1304.00,676.00,193.00,102.00,63.00,83.00,62.00,39.00,APPROVED
NY: SYRACUSE,03/20/2019 22:55:00,42.00,1300.00,673.00,191.00,103.00,62.00,81.00,63.00,39.00,APPROVED
NY: SYRACUSE,03/20/2019 23:55:00,45.00,1311.00,679.00,196.00,103.00,64.00,81.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 00:56:00,41.00,1318.00,688.00,197.00,104.00,63.00,84.00,61.00,39.00,APPROVED
NY: SYRACUSE,03/21/2019 01:56:00,44.00,1317.00,680.00,197.00,103.00,62.00,82.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 02:56:00,44.00,1305.00,685.00,198.00,104.00,61.00,82.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 03:56:00,43.00,1311.00,681.00,198.00,102.00,64.00,83.00,63.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 04:56:00,45.00,1314.00,681.00,198.00,105.00,64.00,84.00,63.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 05:57:00,43.00,1313.00,678.00,196.00,104.00,64.00,85.00,64.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 06:57:00,45.00,1309.00,678.00,201.00,103.00,64.00,84.00,65.00,35.00,APPROVED
NY: SYRACUSE,03/21/2019 07:57:00,41.00,1308.00,674.00,197.00,106.00,62.00,81.00,65.00,35.00,APPROVED
NY: SYRACUSE,03/21/2019 08:57:00,44.00,1305.00,670.00,197.00,103.00,63.00,85.00,63.00,37.00,APPROVED
NY: SYRACUSE,03/21/2019 09:58:00,44.00,1306.00,670.00,194.00,99.00,62.00,80.00,63.00,37.00,APPROVED
NY: SYRACUSE,03/21/2019 10:58:00,42.00,1293.00,669.00,190.00,99.00,61.00,81.00,62.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 11:58:00,42.00,1336.00,699.00,200.00,106.00,65.00,83.00,65.00,35.00,APPROVED
NY: SYRACUSE,03/21/2019 12:58:00,43.00,1349.00,710.00,205.00,108.00,67.00,86.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 13:58:00,45.00,1346.00,701.00,203.00,108.00,66.00,88.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/21/2019 14:59:00,41.00,1295.00,667.00,195.00,100.00,63.00,82.00,62.00,35.00,APPROVED
NY: SYRACUSE,03/21/2019 15:59:00,43.00,1286.00,656.00,190.00,98.00,60.00,79.00,63.00,35.00,APPROVED
NY: SYRACUSE,03/21/2019 16:59:00,42.00,1287.00,656.00,191.00,97.00,60.00,79.00,62.00,37.00,APPROVED
NY: SYRACUSE,03/21/2019 17:59:00,44.00,1294.00,655.00,191.00,98.00,59.00,78.00,61.00,37.00,APPROVED
NY: SYRACUSE,03/21/2019 19:00:00,43.00,1283.00,653.00,190.00,98.00,61.00,76.00,60.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 20:00:00,42.00,1276.00,651.00,190.00,96.00,61.00,80.00,62.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 21:00:00,43.00,1302.00,660.00,190.00,101.00,60.00,80.00,61.00,37.00,APPROVED
NY: SYRACUSE,03/21/2019 22:00:00,46.00,1308.00,675.00,194.00,99.00,62.00,80.00,63.00,38.00,APPROVED
NY: SYRACUSE,03/21/2019 23:01:00,46.00,1315.00,676.00,200.00,104.00,64.00,83.00,62.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 00:01:00,45.00,1316.00,675.00,200.00,102.00,63.00,83.00,63.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 01:01:00,45.00,1323.00,686.00,199.00,103.00,65.00,84.00,65.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 02:01:00,46.00,1333.00,696.00,201.00,103.00,65.00,87.00,64.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 03:01:00,45.00,1338.00,705.00,203.00,107.00,64.00,84.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 04:02:00,43.00,1349.00,705.00,204.00,109.00,65.00,88.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/22/2019 05:02:00,45.00,1329.00,707.00,205.00,108.00,66.00,87.00,67.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 06:02:00,45.00,1350.00,713.00,209.00,108.00,67.00,88.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 07:02:00,45.00,1340.00,710.00,206.00,107.00,64.00,88.00,67.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 08:03:00,45.00,1346.00,712.00,205.00,107.00,64.00,87.00,68.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 09:03:00,47.00,1371.00,730.00,214.00,112.00,66.00,88.00,64.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 10:03:00,46.00,1363.00,726.00,210.00,113.00,67.00,88.00,67.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 11:03:00,48.00,1394.00,757.00,219.00,117.00,69.00,91.00,72.00,36.00,APPROVED
NY: SYRACUSE,03/22/2019 12:03:00,46.00,1390.00,741.00,218.00,116.00,69.00,92.00,70.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 13:04:00,45.00,1326.00,699.00,208.00,111.00,67.00,88.00,68.00,32.00,APPROVED
NY: SYRACUSE,03/22/2019 14:04:00,44.00,1302.00,681.00,201.00,102.00,64.00,86.00,68.00,33.00,APPROVED
NY: SYRACUSE,03/22/2019 15:04:00,47.00,1313.00,674.00,196.00,101.00,64.00,86.00,66.00,33.00,APPROVED
NY: SYRACUSE,03/22/2019 16:04:00,47.00,1342.00,703.00,207.00,106.00,65.00,89.00,67.00,34.00,APPROVED
NY: SYRACUSE,03/22/2019 17:05:00,46.00,1330.00,687.00,202.00,105.00,64.00,86.00,67.00,35.00,APPROVED
NY: SYRACUSE,03/22/2019 18:05:00,45.00,1298.00,669.00,198.00,101.00,63.00,85.00,67.00,32.00,APPROVED
NY: SYRACUSE,03/22/2019 19:05:00,45.00,1306.00,665.00,198.00,100.00,63.00,85.00,65.00,31.00,APPROVED
NY: SYRACUSE,03/22/2019 20:05:00,48.00,1312.00,677.00,199.00,100.00,64.00,84.00,67.00,33.00,APPROVED
NY: SYRACUSE,03/22/2019 21:05:00,45.00,1306.00,673.00,199.00,101.00,62.00,84.00,65.00,34.00,APPROVED
NY: SYRACUSE,03/22/2019 22:06:00,46.00,1315.00,684.00,198.00,103.00,64.00,84.00,67.00,33.00,APPROVED
NY: SYRACUSE,03/22/2019 23:06:00,46.00,1337.00,692.00,204.00,107.00,63.00,89.00,68.00,33.00,APPROVED
NY: SYRACUSE,03/23/2019 00:06:00,48.00,1359.00,718.00,210.00,109.00,65.00,89.00,70.00,34.00,APPROVED
NY: SYRACUSE,03/23/2019 01:06:00,47.00,1368.00,716.00,211.00,107.00,66.00,89.00,70.00,32.00,APPROVED
NY: SYRACUSE,03/23/2019 02:07:00,46.00,1354.00,693.00,206.00,104.00,61.00,89.00,69.00,32.00,APPROVED
NY: SYRACUSE,03/23/2019 03:07:00,48.00,1304.00,667.00,197.00,99.00,62.00,84.00,67.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 04:07:00,46.00,1297.00,656.00,195.00,97.00,61.00,83.00,65.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 05:07:00,46.00,1274.00,645.00,188.00,94.00,61.00,86.00,66.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 06:07:00,46.00,1279.00,642.00,194.00,96.00,60.00,82.00,66.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 07:08:00,47.00,1264.00,634.00,190.00,95.00,60.00,83.00,64.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 08:08:00,46.00,1259.00,626.00,186.00,91.00,57.00,82.00,64.00,29.00,APPROVED
NY: SYRACUSE,03/23/2019 09:08:00,45.00,1240.00,618.00,184.00,91.00,57.00,80.00,61.00,29.00,APPROVED
NY: SYRACUSE,03/23/2019 10:08:00,43.00,1224.00,609.00,180.00,89.00,58.00,79.00,63.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 11:09:00,42.00,1221.00,608.00,181.00,88.00,59.00,80.00,62.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 12:09:00,40.00,1221.00,606.00,181.00,91.00,57.00,78.00,62.00,29.00,APPROVED
NY: SYRACUSE,03/23/2019 13:09:00,43.00,1216.00,596.00,180.00,87.00,57.00,79.00,61.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 14:09:00,42.00,1217.00,597.00,180.00,86.00,56.00,80.00,61.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 15:10:00,42.00,1220.00,598.00,179.00,87.00,57.00,79.00,63.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 16:10:00,42.00,1221.00,608.00,179.00,90.00,58.00,79.00,63.00,28.00,APPROVED
NY: SYRACUSE,03/23/2019 17:10:00,42.00,1221.00,601.00,182.00,88.00,58.00,77.00,59.00,29.00,APPROVED
NY: SYRACUSE,03/23/2019 18:10:00,42.00,1224.00,599.00,178.00,89.00,57.00,77.00,62.00,28.00,APPROVED
NY: SYRACUSE,03/23/2019 19:10:00,41.00,1233.00,604.00,178.00,90.00,57.00,78.00,61.00,29.00,APPROVED
NY: SYRACUSE,03/23/2019 20:11:00,41.00,1235.00,605.00,177.00,91.00,56.00,78.00,62.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 21:11:00,42.00,1226.00,612.00,178.00,87.00,58.00,77.00,64.00,30.00,APPROVED
NY: SYRACUSE,03/23/2019 22:11:00,41.00,1233.00,608.00,180.00,91.00,57.00,75.00,66.00,31.00,APPROVED
NY: SYRACUSE,03/23/2019 23:11:00,43.00,1235.00,608.00,182.00,91.00,57.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 00:12:00,41.00,1242.00,622.00,180.00,92.00,58.00,79.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 01:12:00,40.00,1249.00,623.00,185.00,93.00,58.00,78.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/24/2019 02:12:00,43.00,1252.00,629.00,187.00,93.00,60.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 03:12:00,42.00,1260.00,629.00,182.00,92.00,58.00,82.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 04:12:00,44.00,1243.00,624.00,184.00,92.00,58.00,79.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/24/2019 05:13:00,42.00,1254.00,624.00,183.00,93.00,59.00,81.00,64.00,32.00,APPROVED
NY: SYRACUSE,03/24/2019 06:13:00,43.00,1256.00,628.00,185.00,93.00,59.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 07:13:00,44.00,1252.00,628.00,184.00,90.00,58.00,79.00,64.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 08:13:00,42.00,1251.00,631.00,187.00,93.00,58.00,78.00,63.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 09:14:00,45.00,1261.00,637.00,188.00,95.00,59.00,84.00,62.00,31.00,APPROVED
NY: SYRACUSE,03/24/2019 10:14:00,43.00,1265.00,645.00,191.00,92.00,59.00,80.00,65.00,33.00,APPROVED
NY: SYRACUSE,03/24/2019 11:14:00,41.00,1277.00,655.00,190.00,94.00,60.00,82.00,65.00,33.00,APPROVED
NY: SYRACUSE,03/24/2019 12:14:00,42.00,1285.00,658.00,186.00,99.00,62.00,80.00,65.00,33.00,APPROVED
NY: SYRACUSE,03/24/2019 13:14:00,44.00,1286.00,658.00,192.00,98.00,63.00,82.00,64.00,36.00,APPROVED
NY: SYRACUSE,03/24/2019 14:15:00,44.00,1286.00,656.00,192.00,98.00,63.00,82.00,62.00,36.00,APPROVED
NY: SYRACUSE,03/24/2019 15:15:00,42.00,1282.00,652.00,192.00,96.00,61.00,81.00,62.00,36.00,APPROVED
NY: SYRACUSE,03/24/2019 16:15:00,42.00,1285.00,655.00,190.00,100.00,60.00,79.00,61.00,35.00,APPROVED
NY: SYRACUSE,03/24/2019 17:15:00,43.00,1280.00,658.00,189.00,99.00,62.00,81.00,65.00,36.00,APPROVED
NY: SYRACUSE,03/24/2019 18:16:00,42.00,1280.00,649.00,189.00,97.00,61.00,80.00,63.00,37.00,APPROVED
NY: SYRACUSE,03/24/2019 19:16:00,44.00,1278.00,657.00,192.00,98.00,62.00,82.00,63.00,35.00,APPROVED
NY: SYRACUSE,03/24/2019 20:16:00,44.00,1280.00,657.00,192.00,98.00,61.00,81.00,63.00,35.00,APPROVED
NY: SYRACUSE,03/24/2019 21:16:00,44.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/24/2019 22:16:00,42.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/24/2019 23:17:00,43.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 00:17:00,44.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 01:17:00,45.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 02:17:00,43.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 03:18:00,43.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 04:18:00,43.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 05:18:00,44.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 06:18:00,43.00,1273.00,641.00,189.00,93.00,60.00,78.00,62.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 07:19:00,42.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 08:19:00,43.00,,,,,,,,,APPROVED
NY: SYRACUSE,03/25/2019 09:19:00,44.00,1261.00,590.00,180.00,89.00,56.00,82.00,59.00,49.00,APPROVED
NY: SYRACUSE,03/25/2019 10:19:00,41.00,1249.00,621.00,185.00,90.00,58.00,81.00,60.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 11:19:00,41.00,1245.00,617.00,185.00,91.00,61.00,80.00,61.00,31.00,APPROVED
NY: SYRACUSE,03/25/2019 12:20:00,42.00,1237.00,620.00,186.00,89.00,58.00,78.00,61.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 13:20:00,43.00,1249.00,622.00,185.00,93.00,58.00,78.00,61.00,31.00,APPROVED
NY: SYRACUSE,03/25/2019 14:20:00,42.00,1246.00,619.00,183.00,95.00,59.00,79.00,61.00,30.00,APPROVED
NY: SYRACUSE,03/25/2019 15:20:00,43.00,1246.00,619.00,185.00,91.00,59.00,80.00,61.00,33.00,APPROVED
NY: SYRACUSE,03/25/2019 16:21:00,42.00,1245.00,618.00,183.00,91.00,58.00,80.00,61.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 17:21:00,43.00,1257.00,623.00,184.00,91.00,60.00,78.00,61.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 18:21:00,41.00,1248.00,622.00,185.00,90.00,58.00,77.00,62.00,33.00,APPROVED
NY: SYRACUSE,03/25/2019 19:21:00,44.00,1247.00,619.00,184.00,92.00,59.00,75.00,61.00,32.00,APPROVED
NY: SYRACUSE,03/25/2019 20:21:00,42.00,1253.00,622.00,182.00,93.00,58.00,78.00,60.00,33.00,APPROVED
NY: SYRACUSE,03/25/2019 21:22:00,42.00,1256.00,623.00,183.00,92.00,59.00,77.00,61.00,33.00,APPROVED
NY: SYRACUSE,03/25/2019 22:22:00,44.00,1250.00,615.00,183.00,89.00,60.00,78.00,62.00,34.00,APPROVED
NY: SYRACUSE,03/25/2019 23:22:00,41.00,1242.00,613.00,186.00,90.00,59.00,77.00,61.00,33.00,APPROVED
NY: SYRACUSE,03/26/2019 00:22:00,42.00,1238.00,616.00,183.00,88.00,57.00,77.00,59.00,31.00,APPROVED
NY: SYRACUSE,03/26/2019 01:23:00,41.00,1244.00,619.00,182.00,90.00,60.00,78.00,61.00,32.00,APPROVED
NY: SYRACUSE,03/26/2019 02:23:00,42.00,1251.00,620.00,186.00,89.00,58.00,79.00,62.00,33.00,APPROVED
NY: SYRACUSE,03/26/2019 03:23:00,42.00,1271.00,636.00,189.00,92.00,59.00,81.00,62.00,31.00,APPROVED
